case_id,dice,iou,precision,recall,tp,fp,fn,pred_area,ref_area,pred_components,ref_components
3685146,0.9640879196953963,0.9306657756244257,0.9593558942564367,0.9688668579876512,11141,472,358,11613,11499,6,6
3686146,0.9599009360090323,0.9228937600672316,0.947103636624982,0.9730488075020306,13178,736,365,13914,13543,6,6
3687146,0.9672565681765027,0.936589416471654,0.9602197972293166,0.9743972355297259,12407,514,326,12921,12733,6,6
3689146,0.9568216305697338,0.9172176672837874,0.9443587183443769,0.9696178937558247,10404,613,326,11017,10730,6,6
3692146,0.9597668419818431,0.9226458843230709,0.9434894289666074,0.976615762203436,14325,858,343,15183,14668,6,6
3699146,0.9600493039443155,0.9231680959352995,0.9537563927105093,0.966425808335158,13241,642,460,13883,13701,6,6
3701146,0.952251498675589,0.9088550329319407,0.9502643294379521,0.9542469963677005,13661,715,655,14376,14316,6,6
3705146,0.9674604762857715,0.9369718582835879,0.9605022649606612,0.9745202386711821,12086,497,316,12583,12402,6,6
3706146,0.968560200071454,0.9390370626948389,0.9508944230094704,0.9868947943210775,13555,700,180,14255,13735,6,6
3707146,0.9539687102205067,0.9119886943550286,0.9345884624668115,0.974169741697417,11616,813,308,12429,11924,6,6
3710146,0.9668002500091916,0.9357341114511423,0.9580995409167091,0.9756604333630158,13148,575,328,13723,13476,6,6
3712146,0.9539325398394559,0.9119225825962047,0.9332301740812379,0.9755742478162407,12062,863,302,12925,12364,6,6
3714146,0.9596557684527969,0.9224406108597285,0.9706144918910876,0.948941741217543,13047,395,702,13442,13749,6,6
3716146,0.96559327833327,0.9334754483975302,0.9667326431181485,0.9644565960355435,12699,437,468,13136,13167,6,6
3718146,0.9726512351682552,0.9467585580127235,0.9719328253770798,0.9733707077785564,12501,361,342,12862,12843,6,6
3725147,0.9605319605319605,0.9240610813041684,0.9553406343336652,0.9657800143781452,13434,628,476,14062,13910,6,6
3733147,0.9574384236453202,0.9183519183519183,0.9261118170266837,0.9909585316111489,14577,1163,133,15740,14710,6,6
3737147,0.9684748454818549,0.938876615116824,0.9490424308046288,0.9887196841511562,14024,753,160,14777,14184,6,6
3748147,0.9484966145749767,0.90203857421875,0.9107660072718309,0.9894884841992502,14779,1448,157,16227,14936,6,6
3749147,0.9457735863641634,0.8971256782519431,0.91764794119853,0.9756778309409888,12235,1098,305,13333,12540,6,6
3750147,0.9573183783552378,0.9181310560026277,0.9255794701986755,0.9913112864615657,11181,899,98,12080,11279,6,6
3759148,0.9727855501350643,0.9470131093492424,0.9692295332208565,0.9763677565555196,12064,383,292,12447,12356,6,6
3764148,0.955181783785643,0.9142085857255728,0.9289489529671506,0.9829392609372788,13885,1062,241,14947,14126,6,6
3785148,0.9578887513797371,0.9191808961355759,0.9299259644109624,0.9875853507138423,14319,1079,180,15398,14499,6,6
3788148,0.9614498540930733,0.9257616089914227,0.9529318638494794,0.9701214976444335,15650,773,482,16423,16132,6,6
3790148,0.9687488017178573,0.939391685877891,0.9647166641209715,0.9728147862918752,12632,462,353,13094,12985,6,6
3793149,0.9660819514869124,0.9343892902114123,0.9528282760018922,0.9797095406851505,14099,698,292,14797,14391,6,6
3794149,0.9724431640258032,0.9463643566770281,0.969528566968467,0.9753753376468371,15527,488,392,16015,15919,6,6
3798149,0.9542071622449873,0.9124246483590087,0.9429510844485464,0.9657352159272169,16347,989,580,17336,16927,6,6
3799149,0.9628628290338328,0.9283852280955829,0.9507601038190582,0.9752776509965009,12821,664,325,13485,13146,6,6
3805149,0.9671346722911289,0.9363608655897592,0.9635553882825242,0.9707406471183013,15361,581,463,15942,15824,6,6
3815149,0.9479362288728174,0.9010254462590201,0.9475954625339511,0.9482772403869214,11862,656,647,12518,12509,6,6
3819149,0.96302039440418,0.9286782393862558,0.9437727122563594,0.9830695113558156,14284,851,246,15135,14530,6,6
3829150,0.9741831665850417,0.9496658027554222,0.9656033287101248,0.9829168431455598,13924,496,242,14420,14166,6,6
3835150,0.9654971732623877,0.9332958289801495,0.9558811424808626,0.9753086419753086,11613,536,294,12149,11907,6,6
3838150,0.9696460035239468,0.9410804508356004,0.9589702970297029,0.9805620798574552,12107,518,240,12625,12347,6,6
3853150,0.810987056614959,0.6820674754861227,0.8356182978145785,0.7877663318190543,12312,2422,3317,14734,15629,5,6
3859150,0.9435847656026951,0.893194962434463,0.9051322780303446,0.9854493410459777,16525,1732,244,18257,16769,6,6
3860150,0.9580369110217548,0.9194537898278251,0.9475186947654657,0.9687912698964343,13938,772,449,14710,14387,6,6
3867151,0.9563931469792606,0.9164304969931568,0.9430258197595847,0.9701448851163471,13258,801,408,14059,13666,6,6
3869151,0.9547214410889677,0.9133655645664379,0.9251974723538705,0.9861917992759114,11713,947,164,12660,11877,6,6
3870151,0.9608188720173536,0.9245923026744944,0.9362573485699187,0.986703793943613,14174,965,191,15139,14365,6,6
3875151,0.9665370602822766,0.9352411423154402,0.9465131618396594,0.9874264981859127,15785,892,201,16677,15986,6,6
3876151,0.9588440812459288,0.9209418723694688,0.9411217669282186,0.9772466654595933,16192,1013,377,17205,16569,6,6
3878151,0.9614790735473385,0.9258157915329838,0.9550371327090733,0.9680085092456227,11831,557,391,12388,12222,6,6
3880151,0.9684700571347958,0.9388676148796499,0.9740351872871736,0.9629681582269604,13730,366,528,14096,14258,6,6
3896152,0.9572299937908616,0.917968476357268,0.9438202247191011,0.9710263060392738,13104,780,391,13884,13495,6,6
3897152,0.9618862387825434,0.9265711280567973,0.9450851548880247,0.9792954908636142,14095,819,298,14914,14393,6,6
3898152,0.9555141280111124,0.914817666410023,0.9565981116885018,0.9544325982181977,13070,593,624,13663,13694,6,6
3906152,0.9715204114432658,0.9446180772596574,0.9599186940227402,0.983405999869851,15112,631,255,15743,15367,6,6
3919152,0.9601967510193515,0.9234408066724761,0.9567909196440088,0.9636269160820993,14836,670,560,15506,15396,6,6
3935153,0.9635335635411528,0.9296331551585267,0.9696043989613563,0.957538275888076,12696,398,563,13094,13259,6,6
3936153,0.9668997322225528,0.9359205126358989,0.9714520588894702,0.9623898719182646,12999,382,508,13381,13507,6,6
3939153,0.9659523332665731,0.9341468138679062,0.966726798957707,0.9651791074644787,14469,498,522,14967,14991,6,6
3948153,0.9630687736214029,0.9287682240844909,0.9629254939300167,0.9632120959580928,16181,623,618,16804,16799,6,6
3952153,0.9670360598065083,0.9361760098085962,0.9638148667601683,0.9702788563360395,13744,516,421,14260,14165,6,6
3953153,0.9602243551763637,0.9234918705363927,0.9450318768465247,0.9759132878362103,12155,707,300,12862,12455,6,6
3955153,0.9630210667861945,0.9286794899502918,0.9538290788013318,0.9723919438787056,12891,624,366,13515,13257,6,6
3962153,0.9696951637414702,0.941173068024063,0.9725061263522802,0.966900404088424,16271,460,557,16731,16828,6,6
3967154,0.9533375947402064,0.9108358052695864,0.9451955577015935,0.9616211237334971,15660,908,625,16568,16285,6,6
3971154,0.9627437698313666,0.9281638825874751,0.9543398360192253,0.9712970289907201,13502,646,399,14148,13901,6,6
3973154,0.9633201308765283,0.9292358803986711,0.9638844854917638,0.9627564367341319,13985,524,541,14509,14526,6,6
3983154,0.9686676664910219,0.939239113346958,0.9655757575757575,0.971779440468445,11949,426,347,12375,12296,6,6
4002155,0.9627094917758681,0.9281001649422702,0.9633463035019455,0.9620735214113624,12379,471,488,12850,12867,6,6
4006155,0.9599578106754059,0.9229989134371605,0.9495491467322453,0.9705971968312005,12742,677,386,13419,13128,6,6
4009155,0.9561433382525447,0.9159718697890235,0.9653117359413202,0.9471474623285104,12634,454,705,13088,13339,6,6
4011156,0.96325,0.9291053773812394,0.9580406539441785,0.968516307421605,15412,675,501,16087,15913,6,6
4027156,0.9676991767824752,0.9374197472460634,0.9682395644283122,0.9671593919955376,13871,455,471,14326,14342,6,6
4029156,0.9703470468149891,0.942402043148061,0.9755113399192987,0.9652371446272459,14022,352,505,14374,14527,6,6
4034157,0.9558729139922978,0.9154756416167205,0.9631366208569119,0.9487179487179487,11914,456,644,12370,12558,6,6
4036157,0.9651136787178531,0.9325794136713966,0.945243483974593,0.985837203989949,12947,750,186,13697,13133,6,6
4042157,0.965371537979071,0.9330610682151745,0.9684726453834945,0.9622902270483712,14622,476,573,15098,15195,6,6
4044157,0.9642535049602361,0.9309744320430619,0.9590638506075185,0.9694996290495425,11761,502,370,12263,12131,6,6
4049157,0.9661714031642521,0.9345566626048312,0.9594524983442491,0.9729850746268657,13038,551,362,13589,13400,6,6
4057157,0.9609813669039019,0.9248932947817706,0.9527017444334137,0.9694061620607547,13435,667,424,14102,13859,6,6
4068158,0.970556552962298,0.9427973491454482,0.9715333189562217,0.9695817490494296,13515,396,424,13911,13939,6,6
4073158,0.9564974902398216,0.9166221272047034,0.9316713949417517,0.982682880244477,15435,1132,272,16567,15707,6,6
4081158,0.9616730888019531,0.9261756373937677,0.9621542083578576,0.961192450167578,16347,643,660,16990,17007,6,6
4093159,0.9529193008553366,0.9100724534735047,0.9539836187639613,0.9518573551263001,12812,618,648,13430,13460,6,6
4097159,0.9658286300667008,0.9339154594165509,0.9681135568813002,0.9635544635544635,14118,465,534,14583,14652,6,6
4104159,0.9722510652010455,0.9460005574136009,0.965578550600953,0.9790164407268532,13577,484,291,14061,13868,6,6
4114159,0.9581862973566815,0.919729021537675,0.9609375,0.9554508033461692,14391,585,671,14976,15062,6,6
4117159,0.9752527487490213,0.9517007706617061,0.972439074061503,0.9780827529700942,14325,406,321,14731,14646,6,6
4118159,0.9632359193854702,0.9290791776027997,0.9748135398737808,0.9519300801165331,16991,439,858,17430,17849,6,6
4122159,0.9735984452085513,0.9485551153577255,0.978131571042355,0.9691071428571428,16281,364,519,16645,16800,6,6
4126159,0.9696267257542185,0.9410441341891087,0.9615956727518593,0.977793056033001,14222,568,323,14790,14545,6,6
4128160,0.9679330000318441,0.937858685590867,0.9581993569131833,0.9778664264573413,15198,663,344,15861,15542,6,6
4132160,0.9639632176290283,0.9304333919718535,0.9695589378957894,0.958431717094064,17454,548,757,18002,18211,6,6
4140160,0.956616469080423,0.916840682962781,0.9318933766152694,0.9826871173721282,14928,1091,263,16019,15191,6,6
4143160,0.9506824670499433,0.9060007454342154,0.9248211839902603,0.9780317051581234,12154,988,273,13142,12427,6,6
4156161,0.9560300002396185,0.9157638633859714,0.9495002379819134,0.9626501954350238,19949,1061,774,21010,20723,6,6
4158161,0.9677460931206702,0.9375078037208141,0.9683389218467887,0.9671539898241772,15017,491,510,15508,15527,6,6
4166161,0.9659206815863682,0.9340876124165941,0.9569067998097955,0.9751059963658388,16099,725,411,16824,16510,6,6
4168161,0.949187199672835,0.9032885775442693,0.9442636289666395,0.9541623843782118,13926,822,669,14748,14595,6,6
4170161,0.9605667060212515,0.9241253975465697,0.9715206878022569,0.9498569844142198,16272,477,859,16749,17131,6,6
4172161,0.9583458596385743,0.9200230887634685,0.9579298831385643,0.9587621975671702,14345,630,617,14975,14962,6,6
4174161,0.9413864188794191,0.8892635005522292,0.9151710935630534,0.9691479252454862,15298,1418,487,16716,15785,6,6
4176161,0.968648383336401,0.9392028554431886,0.9637406910023196,0.9736063147508633,15788,594,428,16382,16216,6,6
4180162,0.9597258485639687,0.9225701198468972,0.9595379494876982,0.959913821244369,14703,620,614,15323,15317,6,6
4183162,0.9598292372002016,0.9227612152995497,0.9366971415345446,0.9841327740288164,16188,1094,261,17282,16449,6,6
4186162,0.94873959715354,0.9024782010096375,0.9312733084709643,0.9668735787597567,15732,1161,539,16893,16271,6,6
4187162,0.9447475086093926,0.895281002714723,0.9202089764901449,0.9706305967812637,15500,1344,469,16844,15969,6,6
4188162,0.9661325840990205,0.9344840249724569,0.9698887025461198,0.9624054462934947,12723,395,497,13118,13220,6,6
4190162,0.9673571266491621,0.9367780010045204,0.9779132258487351,0.9570264896414599,14921,337,670,15258,15591,6,6
4191162,0.9542119908929927,0.9124334784712144,0.9534883720930233,0.9549367088607595,9430,460,445,9890,9875,6,6
4193162,0.9588336192109777,0.9209225700164745,0.9543690827254384,0.9633401221995926,12298,588,468,12886,12766,6,6
4204163,0.9666734938701466,0.9354966587382489,0.9696525005869923,0.9637127355463508,16519,517,622,17036,17141,6,6
4205163,0.9597091790366555,0.9225393127548049,0.9530685920577617,0.9664429530201343,17424,858,605,18282,18029,6,6
4208163,0.9717970930792184,0.945141359296012,0.9850396773773904,0.9589058443614259,15144,230,649,15374,15793,6,6
4213163,0.9634435176603852,0.9294655275183787,0.9777065626306256,0.9495906353609852,14034,320,745,14354,14779,6,6
4219163,0.9519327925171049,0.9082745702952842,0.9657333645735707,0.9385210906813912,16487,585,1080,17072,17567,6,6
4220163,0.9551393042657013,0.9141307622777946,0.9382731321128155,0.9726229403090337,15170,998,427,16168,15597,6,6
4241165,0.9598444770221174,0.9227893866045713,0.9491365183411068,0.9707968024755028,15059,807,453,15866,15512,6,6
4245165,0.9583307763117521,0.9199952869093908,0.9565110866103148,0.9601574028529267,15616,710,648,16326,16264,6,6
4247165,0.958546214584301,0.9203924629278626,0.9561591475068049,0.9609452301961469,16510,757,671,17267,17181,6,6
4256165,0.9618609238862403,0.9265241488519398,0.9588659455916093,0.9648746701846965,17553,753,639,18306,18192,6,6
4259166,0.9557303438507669,0.9152141290546,0.9463475769873478,0.9653010287940585,15857,899,570,16756,16427,6,6
4269166,0.95773063825799,0.9188897548108627,0.987819810530386,0.9294203250060635,15328,189,1164,15517,16492,6,6
4276167,0.9549813600719886,0.9138414604143089,0.941976060052749,0.9683508003545545,18572,1144,607,19716,19179,6,6
4286167,0.9569237126181499,0.9174052983411736,0.9559362262009184,0.9579132413008634,18527,854,814,19381,19341,6,6
4290168,0.962832911769082,0.9283296034888392,0.9520951035781544,0.973815686510564,16178,814,435,16992,16613,6,6
4303168,0.9553301110107824,0.9144803742119179,0.9449902800399307,0.9658987165028731,17986,1047,635,19033,18621,6,6
4314169,0.9671196172248804,0.9363326415653721,0.9721431319738361,0.9621477532368622,12633,362,497,12995,13130,6,6
4315169,0.9680604333708833,0.9380979901110897,0.9646087817761637,0.9715368757065904,14609,536,428,15145,15037,6,6
4319170,0.9572644263618858,0.9180318103294216,0.9490700825224782,0.9656015037593985,15411,827,549,16238,15960,6,6
4329170,0.954477000713361,0.9129182250075811,0.9490857503152585,0.9599298506669501,18063,969,754,19032,18817,6,6
4332170,0.9637229047404644,0.9299857240394761,0.9607566527733248,0.9667075295180334,14983,612,516,15595,15499,6,6
4337171,0.9471979098628347,0.8996922771490967,0.9318357065748214,0.9630751248538943,18127,1326,695,19453,18822,6,6
4346172,0.9549385525716887,0.9137630662020906,0.955038868268086,0.9548382579470662,13637,642,645,14279,14282,6,6
4347172,0.9565599497802888,0.9167368547707857,0.953268689396309,0.9598740157480316,15238,747,637,15985,15875,6,6
4356173,0.956087187666135,0.9158688123854145,0.974531266933998,0.938328289679641,17984,470,1182,18454,19166,6,6
4357173,0.9480337078651685,0.9012016021361816,0.9255219694608913,0.971667866256625,14850,1195,433,16045,15283,6,6
4359173,0.9524054246966452,0.9091355063774119,0.9485327570518653,0.9563098446190013,16679,905,762,17584,17441,6,6
4370175,0.9621209542932988,0.9270068205666316,0.9529427627587137,0.9714776632302405,14135,698,415,14833,14550,6,6
4374178,0.9599447059210743,0.9229746835443038,0.9413853205086825,0.9792506043513296,14583,908,309,15491,14892,6,6
4379180,0.9297817795285437,0.8687777518111708,0.8967555180316006,0.9653336795637497,14870,1712,534,16582,15404,6,6
4391020,0.9641968441699112,0.9308688033463343,0.9561077566186716,0.9724239740183053,16468,756,467,17224,16935,6,6
4392020,0.972302103829272,0.9460972017673048,0.9739235900545785,0.9706860078573587,19272,516,582,19788,19854,6,6
4394020,0.9663453501978047,0.9348822165920975,0.9543803653973145,0.9786141519015913,17343,829,379,18172,17722,6,6
4395021,0.9564708505183369,0.9165731987395183,0.9284245834235014,0.986264367816092,17161,1323,239,18484,17400,6,6
4400022,0.9754814796263368,0.9521365014178156,0.9772681653954235,0.9737013149342533,19475,453,526,19928,20001,6,6
4409023,0.9637294644762108,0.9299979411159152,0.9737012287130847,0.953959873284055,13551,366,654,13917,14205,6,6
4410023,0.9774756248034259,0.9559435926556881,0.9784935819811093,0.9764597834493426,20201,444,487,20645,20688,6,6
4411023,0.9506797974562418,0.905995896344707,0.9581290685525998,0.9433454660547554,11922,521,716,12443,12638,6,6
4415023,0.969892897685208,0.9415456854007953,0.9720518401266324,0.9677435240815523,19651,565,655,20216,20306,6,6
4427024,0.9603337767565606,0.9236943119692916,0.956055863231399,0.9646501457725948,15882,730,582,16612,16464,6,6
4429024,0.9608927314768272,0.9247291021671826,0.9624731471535983,0.9593174974907996,14337,559,608,14896,14945,6,6
4432024,0.9713825660543073,0.9443574782979934,0.9678407350689127,0.9749504150444428,13272,441,341,13713,13613,6,6
4443025,0.9619542327670925,0.9266973221530971,0.9566492146596859,0.9673184160372698,13704,621,463,14325,14167,6,6
4464025,0.9688511105017823,0.9395841089187895,0.9516294101804471,0.9867076235688356,17667,898,238,18565,17905,6,6
4465025,0.9716524544825996,0.9448677722994173,0.9814287931302054,0.9620689655172414,18972,359,748,19331,19720,6,6
4468025,0.9687136508693966,0.9393255827404708,0.98204027332648,0.955743879472693,16240,297,752,16537,16992,6,6
4471025,0.9713733665531092,0.9443400889767671,0.9678301838998936,0.9749425873947436,19104,635,491,19739,19595,6,6
4477025,0.9777818414556094,0.9565295169946333,0.9902310292143155,0.9656417896970518,21388,211,761,21599,22149,6,6
4483026,0.9509175152482919,0.9064277872043118,0.9715431933672105,0.9311493899313031,18163,532,1343,18695,19506,6,6
4486026,0.9523573508456725,0.9090479006505027,0.9550198807157058,0.9497096256023724,15372,724,814,16096,16186,6,6
4487026,0.9691528646927449,0.9401518726672101,0.9701181991234672,0.968189449500751,21914,675,720,22589,22634,6,6
4498026,0.9626809747909235,0.9280471594521181,0.9803418803418803,0.9456451327954774,16058,322,923,16380,16981,6,6
4503026,0.9673005103058985,0.9366718197879859,0.9752241894688434,0.9595045529099033,16965,431,716,17396,17681,6,6
4508026,0.9701547362137839,0.9420393240893487,0.9799183749188387,0.9605837424986361,21129,433,867,21562,21996,6,6
4518026,0.9640064943174722,0.9305140322113994,0.9425584916719582,0.9864533278805848,19297,1176,265,20473,19562,6,6
4525026,0.9556161549673233,0.9150047269616891,0.9533302063789869,0.9579130926571778,20325,995,893,21320,21218,6,6
4528027,0.9658135801303239,0.9338873162268286,0.9529888645576108,0.9789881778586129,20454,1009,439,21463,20893,6,6
4529027,0.9563544303797469,0.9163594022899282,0.9652493867538839,0.9476219145093318,18888,680,1044,19568,19932,6,6
4531027,0.9644401186083886,0.9313224043715846,0.9765309864319766,0.9526449939632429,21304,512,1059,21816,22363,6,6
4535026,0.9727162069886887,0.9468816831397029,0.9682033096926714,0.9772713714728867,16382,538,381,16920,16763,6,6
4540027,0.9611952881665535,0.9252896884440236,0.9354118236929668,0.9884404199980734,20522,1417,240,21939,20762,6,6
4544027,0.951708006432435,0.9078653774637412,0.9249348804167653,0.9800772820795906,19530,1585,397,21115,19927,6,6
4545027,0.9689905902480753,0.9398465048745074,0.953543431367391,0.9849464703005272,18124,883,277,19007,18401,6,6
4548027,0.9709477852016828,0.9435359753751443,0.9664515493374057,0.9754860524091293,19618,681,493,20299,20111,6,6
4558027,0.965220861343893,0.9327795906259271,0.952559830354438,0.9782229965156795,15722,783,350,16505,16072,6,6
4559027,0.9458960414822309,0.8973460670921918,0.9045522712979537,0.9912001696352841,18698,1973,166,20671,18864,6,6
4566027,0.9649312041251217,0.9322387149247662,0.9510449618835244,0.979228961982059,18339,944,389,19283,18728,6,6
4567027,0.9657661722407084,0.9337986694295998,0.9513861881215623,0.9805875279161657,17124,875,339,17999,17463,6,6
4568027,0.9663271264516966,0.9348481044438866,0.9529720391579756,0.9800618543133514,14894,735,303,15629,15197,6,6
4572027,0.9687927886809676,0.9394744121715076,0.981333795654184,0.956568273997296,16981,323,771,17304,17752,6,6
4574027,0.9718385067211478,0.9452197082599467,0.9709143201744213,0.9727644543595464,20930,627,586,21557,21516,6,6
4582028,0.9618839360807401,0.9265668546244086,0.9652937204591492,0.9584981562185719,14296,514,619,14810,14915,6,6
4589028,0.9684647957707583,0.9388577256501784,0.9558693733451015,0.9813965884861408,18411,850,349,19261,18760,6,6
4591028,0.96649348225119,0.9351595424443107,0.9692979719188768,0.9637051743392481,15533,492,585,16025,16118,6,6
4592028,0.9754306157746345,0.9520395893071871,0.9688882613197778,0.9820619245265017,20585,661,376,21246,20961,6,6
4593028,0.9784336960034472,0.9577779652437995,0.9756799725003222,0.981203007518797,22707,566,435,23273,23142,6,6
4606028,0.9576782951539652,0.9187933923868805,0.9492456096957704,0.9662621481444181,19189,1026,670,20215,19859,6,6
4607028,0.9675320835058253,0.9371061977316989,0.977299880525687,0.9579576062770816,16360,380,718,16740,17078,6,6
4608028,0.9569041336851363,0.9173693086003373,0.9603041687412303,0.9535280898876405,21216,877,1034,22093,22250,6,6
4625029,0.9605538669368456,0.924101631035155,0.9621786197564276,0.9589345920431558,14221,559,609,14780,14830,6,6
4631029,0.97005316007088,0.9418477949188507,0.9622663619851175,0.977967010063717,16423,644,370,17067,16793,6,6
4643029,0.9576946288473144,0.9188234612934978,0.9512648363505575,0.9642119334062462,15869,813,589,16682,16458,6,6
4644029,0.9493628716581994,0.9036068172810147,0.9375719690738609,0.9614541160593792,11399,759,457,12158,11856,6,6
4653029,0.9576877449041953,0.9188107884389873,0.9535399813873577,0.9618717504332756,13320,649,528,13969,13848,6,6
4654029,0.9749085690477293,0.951045477125954,0.9804916658906788,0.9693886945313939,21059,419,665,21478,21724,6,6
4665029,0.968171401549598,0.9383064231826835,0.9558971412153426,0.9807649789962415,13308,614,261,13922,13569,6,6
4687029,0.9749672030199995,0.9511570809173066,0.9690260777009048,0.9809816281450353,18208,582,353,18790,18561,6,6
4693030,0.9624791128664743,0.9276720351390922,0.9571823204419889,0.9678348535765723,22176,992,737,23168,22913,6,6
4698030,0.9680427391937834,0.9380647590361446,0.9678233846950667,0.9682621931472246,14949,497,490,15446,15439,6,6
4703030,0.9328726873526848,0.8741906202723146,0.9232440723461366,0.9427042547637693,14446,1201,878,15647,15324,6,6
4707030,0.9564285714285714,0.9164955509924709,0.9324512534818942,0.9816715542521994,21424,1552,400,22976,21824,6,6
4712030,0.960949586556415,0.9248344200852288,0.9463094299973732,0.9760498509888919,18013,1022,442,19035,18455,6,6
4719030,0.9721113215794842,0.9457359945565887,0.9608825901601566,0.9836055906115468,16679,679,278,17358,16957,6,6
4722030,0.9620433451230802,0.926862736129534,0.9649064330269987,0.9591971977657863,20264,737,862,21001,21126,6,6
4741031,0.958405682715075,0.9201333636432523,0.9449070111275387,0.9722956201457282,12143,708,346,12851,12489,6,6
4744031,0.9618315782816305,0.9264696923545538,0.9650358525287137,0.9586485123550177,15208,551,656,15759,15864,6,6
4753031,0.96635392397624,0.9348982658490029,0.9728267759793771,0.9599666388657214,23020,643,960,23663,23980,6,6
4759031,0.959856653358901,0.9228118955512572,0.9502085018983009,0.969702743902439,15267,800,477,16067,15744,6,6
4764031,0.9545649270468463,0.9130791110254062,0.9617630630173158,0.9474737368684342,18940,753,1050,19693,19990,6,6
4768031,0.9509687915988759,0.9065209728586535,0.9417753039402373,0.9603435399551904,12859,795,531,13654,13390,6,6
4770032,0.9573119397811123,0.9181192115886962,0.9422402027685709,0.9728736789129341,19331,1185,539,20516,19870,6,6
4772032,0.969715360805972,0.9412111215834119,0.9606782106782107,0.9789241514520279,15978,654,344,16632,16322,6,6
4781032,0.9714794496941149,0.9445406311086288,0.9645810756858495,0.9784772043508447,16912,621,372,17533,17284,6,6
4787032,0.9623669867635609,0.927463731865933,0.9435714740123418,0.9819265143992055,14832,887,273,15719,15105,6,6
4792032,0.9660577325338168,0.9343439792835563,0.9680286177407635,0.9640948563794255,17319,572,645,17891,17964,6,6
4796032,0.9645490640952921,0.9315256094220762,0.9763869949041843,0.9529947460595447,13604,329,671,13933,14275,6,6
4798032,0.9745579611093964,0.9503783969728242,0.9671377937251127,0.9820928682514997,22102,751,403,22853,22505,6,6
4799032,0.9740825869858127,0.9494746600741656,0.9699058241700426,0.9782954786669497,18435,572,409,19007,18844,6,6
4811033,0.9666498796933579,0.9354524286565225,0.9521578570247479,0.9815898630604012,17275,868,324,18143,17599,6,6
4813033,0.9693913748543049,0.9406008752520038,0.9720020325203252,0.9667947033255837,19129,551,657,19680,19786,6,6
4817033,0.9669230525749375,0.9359642134934739,0.954625,0.9795421022253575,15274,726,319,16000,15593,6,6
4822033,0.9705703397700708,0.9428233683817582,0.9704771053474224,0.9706635921086344,15154,461,458,15615,15612,6,6
4823033,0.9693804207197279,0.9405802492095964,0.9763984748298663,0.9624625338979019,20230,489,789,20719,21019,6,6
4825033,0.9703831595723488,0.9424701709126089,0.9476039167369172,0.9942845478669116,14613,808,84,15421,14697,6,6
4830033,0.9629227708446374,0.9284966864318103,0.9550020500205002,0.9709759783231723,18634,878,557,19512,19191,6,6
4835033,0.9666864500812841,0.9355209269803216,0.9561022918687152,0.9775075670598059,18731,860,431,19591,19162,6,6
4837033,0.9709739716945781,0.9435854341736695,0.9724034409098782,0.9695486990559521,16843,478,529,17321,17372,6,6
4838033,0.9683391856989466,0.9386216596343179,0.9592364744437417,0.977616313137232,16684,709,382,17393,17066,6,6
4853034,0.9611462428074973,0.9251987935289279,0.9559181823332766,0.9664318038609154,16871,778,586,17649,17457,6,6
4857034,0.9585523831653547,0.9204038375725123,0.9759862778730704,0.9417303960735076,16501,406,1021,16907,17522,6,6
4858034,0.9679516210672137,0.9378936499741869,0.9664840134063947,0.9694236926360725,18167,630,573,18797,18740,6,6
4860034,0.9562598218962808,0.916185696361355,0.9392243874204129,0.9739246415471824,14604,945,391,15549,14995,6,6
4873034,0.9532103999591357,0.9106036207485483,0.9411438369981844,0.965590396357239,18661,1167,665,19828,19326,6,6
4880035,0.9562543986368855,0.9161757399389595,0.9491176470588235,0.9634992908860193,12908,692,489,13600,13397,6,6
4882035,0.966053629088867,0.9343363024114708,0.9513355084886357,0.9812343143965321,17203,880,329,18083,17532,6,6
4884035,0.9709556775682343,0.9435508815341788,0.9590505383950326,0.983160099911369,12202,521,209,12723,12411,6,6
4886035,0.9505733688216711,0.9058025978951361,0.9173708469368158,0.9862695504052031,19107,1721,266,20828,19373,6,6
4888035,0.9622602598473912,0.9272655007949125,0.9391479369339147,0.9865388681372894,13998,907,191,14905,14189,6,6
4889035,0.9495675316034597,0.9039777045857613,0.9220829564543223,0.9787409134549444,14272,1206,310,15478,14582,6,6
4890035,0.9551441971859096,0.9141397258965666,0.9252743003528445,0.9870069605568446,19143,1546,252,20689,19395,6,6
4899035,0.9611565163898409,0.9252178326706708,0.948445562155834,0.97421280007126,21874,1189,579,23063,22453,6,6
4902035,0.9552610010456999,0.9143537304550127,0.9381592095037193,0.9729978697679774,16900,1114,469,18014,17369,6,6
4903035,0.9688997508146444,0.9396756053353162,0.9498285338469489,0.9887525062350238,20219,1068,230,21287,20449,6,6
4904035,0.9577374872318692,0.9189023643268406,0.9297799814068795,0.9874284209833476,15002,1133,191,16135,15193,6,6
4908035,0.9516712275215011,0.90779844310819,0.9250023748456351,0.9799235181644359,19475,1579,399,21054,19874,6,6
4909035,0.9569504001080461,0.9174543571151107,0.9299166611982413,0.9856030045903463,14171,1068,207,15239,14378,6,6
4911035,0.9570063694267515,0.917557251908397,0.9420630614336528,0.9724313896322111,15626,961,443,16587,16069,6,6
4918036,0.9357097390197326,0.8791866028708134,0.9400780200805782,0.9313818665652918,14700,937,1083,15637,15783,6,6
4920036,0.9575006168270417,0.9184663629371043,0.9351204819277108,0.9809782608695652,15523,1077,301,16600,15824,6,6
